temperature,time,synthesis_method,result,metal_ionenergy,metal_affinity,metal_radii,metal_electronegativity,metal_valence,n_carboxylate,n_N_donnor,n_phosphate,n_chelating,linker_MW,solvent_MW,modulator_MW,linker_metal_ratio,solvent_metal_ratio,modulator_metal_ratio,linker_MQNs1,linker_MQNs2,linker_MQNs3,linker_MQNs4,linker_MQNs5,linker_MQNs6,linker_MQNs7,linker_MQNs8,linker_MQNs9,linker_MQNs10,linker_MQNs11,linker_MQNs12,linker_MQNs13,linker_MQNs14,linker_MQNs15,linker_MQNs16,linker_MQNs17,linker_MQNs18,linker_MQNs19,linker_MQNs20,linker_MQNs21,linker_MQNs22,linker_MQNs23,linker_MQNs24,linker_MQNs25,linker_MQNs26,linker_MQNs27,linker_MQNs28,linker_MQNs29,linker_MQNs30,linker_MQNs31,linker_MQNs32,linker_MQNs33,linker_MQNs34,linker_MQNs35,linker_MQNs36,linker_MQNs37,linker_MQNs38,linker_MQNs39,linker_MQNs40,linker_MQNs41,linker_MQNs42,solvent_type1,solvent_type2,solvent_type3,solvent_type4,solvent_type5,solvent_type6,solvent_type7,solvent_type8,modulator_type1,modulator_type2,modulator_type3,modulator_type4,modulator_type5,modulator_type6,modulator_type7,modulator_type8
80.0,120.0,1,1,9.394199,-0.6,135.0,1.65,2.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,60.05,0.32,775.3454646,86.97751874999999,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,120.0,1,1,8.993822,-0.7,155.0,1.69,2.0,4.0,0.0,0.0,0.0,790.2063639200002,73.09,60.05,0.32,775.3454646,86.97751874999999,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,60.0,12.0,4.0,0.0,27.0,25.0,0.0,8.0,20.0,12.0,6.0,6.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150.0,120.0,1,1,7.88101,0.66225646,135.0,1.88,2.0,4.0,0.0,0.0,0.0,330.03756727999996,20.46377048842306,56.11000000000001,0.5,728.0122209000001,0.0249999999999999,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,24.000000000000004,9.0,4.0,0.0,6.000000000000001,6.000000000000001,0.0,5.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,6.000000000000001,6.000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04437571,0.95562429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,120.0,1,1,7.745975519999999,0.9387528424,135.0,1.8968,2.0,4.0,0.0,0.0,0.0,330.03756727999996,20.46377048842306,56.11000000000001,0.5,728.0122209000001,0.0249999999999999,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,24.000000000000004,9.0,4.0,0.0,6.000000000000001,6.000000000000001,0.0,5.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,6.000000000000001,6.000000000000001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04437571,0.95562429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80.0,24.0,1,1,7.72638,1.235,135.0,1.9,2.0,1.0,2.0,0.0,0.0,189.053826464,57.35505437441915,36.46,1.0,467.8227629999999,0.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,2.0,0.0,14.0,3.0000000000000004,1.0,0.0,6.000000000000001,5.0,0.0,2.0,7.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,3.0000000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596052,0.0,0.5403948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,24.0,1,1,7.72638,1.235,135.0,1.9,2.0,1.0,2.0,0.0,0.0,189.053826464,57.35505437441915,36.46,1.0,467.8227629999999,0.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,2.0,0.0,14.0,3.0000000000000004,1.0,0.0,6.000000000000001,5.0,0.0,2.0,7.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,3.0000000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596052,0.0,0.5403948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,24.0,1,1,7.72638,1.235,135.0,1.9,2.0,1.0,2.0,0.0,0.0,189.053826464,57.35505437441915,36.46,1.0,467.8227629999999,0.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,2.0,0.0,14.0,3.0000000000000004,1.0,0.0,6.000000000000001,5.0,0.0,2.0,7.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,3.0000000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4596052,0.0,0.5403948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115.0,72.0,1,1,9.394199,-0.6,135.0,1.65,2.0,1.0,1.0,0.0,0.0,294.087866244,73.09,,2.0,323.06061024999997,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0000000000000004,0.0,22.0,6.000000000000001,2.5,0.0,7.5,7.5,0.0,4.0,9.0,6.000000000000001,2.0,2.0,0.0,0.0,3.0000000000000004,2.0,2.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,72.0,1,1,9.394199,-0.6,135.0,1.65,2.0,1.0,1.0,0.0,0.0,294.087866244,73.09,,2.0,323.06061024999997,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0000000000000004,0.0,22.0,6.000000000000001,2.5,0.0,7.5,7.5,0.0,4.0,9.0,6.000000000000001,2.0,2.0,0.0,0.0,3.0000000000000004,2.0,2.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,72.0,1,1,9.394199,-0.6,135.0,1.65,2.0,1.0,1.0,0.0,0.0,332.10351630800005,73.09,,2.0,323.06061024999997,0.0,19.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0000000000000004,0.0,25.0,6.500000000000001,2.5,0.0,9.0,9.0,0.0,4.5,9.0,6.000000000000001,2.0,2.0,0.0,0.0,3.0000000000000004,2.0,2.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,72.0,1,1,9.394199,-0.6,135.0,1.65,2.0,1.0,1.0,0.0,0.0,332.10351630800005,73.09,,2.0,969.18183075,0.0,19.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0000000000000004,0.0,25.0,6.500000000000001,2.5,0.0,9.0,9.0,0.0,4.5,9.0,6.000000000000001,2.0,2.0,0.0,0.0,3.0000000000000004,2.0,2.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,24.0,1,1,8.993822,-0.7,155.0,1.69,2.0,3.0000000000000004,0.0,0.0,0.0,377.08993719999984,38.08237492098993,,0.5,1429.9121342999997,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.000000000000001,0.0,28.0,9.0,3.0000000000000004,0.0,9.0,9.0,0.0,6.000000000000001,13.0,7.0,3.0000000000000004,3.0000000000000004,0.0,0.0,6.000000000000001,0.0,4.0,0.0,12.000000000000002,6.000000000000001,0.0,0.0,0.0,0.0,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.41615476,0.58384524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,72.0,1,1,6.1131552,0.02455,180.0,1.0,2.0,4.0,0.0,0.0,0.0,558.1314676640001,46.07,,2.0,10418.92771868,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,42.0,12.000000000000002,4.0,0.0,15.0,15.0,0.0,8.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,18.0,12.000000000000002,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,24.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.6923076923076924,1.5384615384615383,0.0,0.0,167.68420722338462,50.07791844252916,154.05,1.235,332.97759812500004,0.5,9.30769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,1.5384615384615383,1.3846153846153848,0.0,12.461538461538463,3.076923076923077,0.6923076923076924,0.0,5.076923076923077,4.307692307692308,0.0,1.3846153846153848,4.538461538461538,3.153846153846154,1.9230769230769231,1.6923076923076923,0.0,0.0,2.3846153846153846,0.0,0.6923076923076924,0.0,6.307692307692308,3.076923076923077,0.0,0.0,0.0,0.7692307692307693,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.58213035,0.41786965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,24.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.7586206896551725,1.4942528735632186,0.0,0.0,186.35788342363225,45.13449591341293,154.05,0.9157894736842104,925.5296852105262,0.6842105263157895,10.563218390804598,0.0,0.0,0.0,0.0,0.0,0.0,0.2528735632183908,1.4942528735632186,1.517241379310345,0.0,13.827586206896552,4.022988505747127,0.7586206896551725,0.0,5.275862068965518,4.528735632183909,0.0,2.2643678160919545,4.781609195402299,3.2643678160919545,2.0114942528735633,1.7586206896551726,0.0,0.0,2.517241379310345,0.7471264367816093,0.7586206896551725,0.0,6.528735632183909,3.2758620689655173,0.0,0.0,0.0,0.7471264367816093,1.011494252873563,0.0,0.0,0.0,0.0,0.0,0.0,0.29394091,0.31649866,0.38956042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,24.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.6,1.6,0.0,0.0,178.6917661216,50.07791844252916,154.05,1.25,475.6822830357143,0.9285714285714284,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,1.2,0.0,13.2,4.3999999999999995,0.6,0.0,4.8,4.0,0.0,2.8,4.2,3.0,1.8000000000000005,1.6,0.0,0.0,2.1999999999999997,1.6,0.6,0.0,6.0,2.8,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.58213035,0.41786965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,24.0,1,1,9.394199,-0.6,135.0,1.65,2.0,0.7777777777777778,1.4814814814814814,0.0,0.0,209.40183811022223,44.908200327549274,154.05,0.8099999999999999,707.99207655,0.2749999999999999,12.185185185185189,0.0,0.0,0.0,0.0,0.0,0.0,0.2592592592592592,1.4814814814814814,1.5555555555555556,0.0,15.48148148148148,5.555555555555555,0.7777777777777778,0.0,5.333333333333333,4.592592592592593,0.0,3.7777777777777777,4.851851851851852,3.2962962962962963,2.037037037037037,1.777777777777778,0.0,0.0,2.555555555555556,2.222222222222222,0.7777777777777778,0.0,6.592592592592593,3.3333333333333335,0.0,0.0,0.0,0.7407407407407407,1.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.36504432,0.39305873,0.24189695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120.0,48.0,1,1,7.72638,1.235,135.0,1.9,2.0,1.0,2.0,0.0,0.0,189.053826464,21.760196414858,,0.5,1284.3909802,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,2.0,0.0,14.0,3.0000000000000004,1.0,0.0,6.000000000000001,5.0,0.0,2.0,7.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,3.0000000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86665966,0.13334034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,72.0,1,1,7.72638,1.235,135.0,1.9,2.0,4.0,0.0,0.0,0.0,457.07976643999984,64.81088874950417,36.46,0.1762025345392431,450.1575776367009,7.731706880000008,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,34.0,10.0,4.0,0.0,11.999999999999998,11.0,0.0,5.999999999999999,17.0,9.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,11.999999999999998,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.69359322,0.0,0.30640678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,48.0,1,1,7.72638,1.235,135.0,1.9,1.0,4.0,0.0,0.0,0.0,457.07976643999984,62.4840625006751,36.46,0.1477100606002487,391.25089400273816,4.050916800000001,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,34.0,10.0,4.0,0.0,11.999999999999998,11.0,0.0,5.999999999999999,17.0,9.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,11.999999999999998,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.66897823,0.0,0.0,0.33102177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,48.0,1,1,7.72638,1.235,135.0,1.9,2.0,4.0,0.0,0.0,0.0,458.0750154079999,56.88686937448183,36.46,0.1758197033767461,515.8350968274079,4.8323168000000045,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,34.0,10.0,4.0,0.0,12.0,11.0,0.0,6.0,18.0,10.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.60528305,0.0,0.39471695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115.0,48.0,1,1,6.21726,0.307,180.0,1.22,3.0,4.0,0.0,0.0,0.0,678.1737264,73.09,140.11,0.4987443201510118,760.1426123529411,14.705882352941176,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,50.0,20.0,4.0,0.0,15.0,15.0,0.0,16.0,24.0,12.0,4.0,4.0,0.0,0.0,8.0,8.0,4.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115.0,48.0,1,1,6.21726,0.307,180.0,1.22,3.0,4.0,0.0,0.0,0.0,678.1737264,73.09,140.11,0.4987443201510118,760.1426123529411,14.705882352941176,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,50.0,20.0,4.0,0.0,15.0,15.0,0.0,16.0,24.0,12.0,4.0,4.0,0.0,0.0,8.0,8.0,4.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115.0,48.0,1,1,5.8638,1.165,175.0,1.2,3.0,4.0,0.0,0.0,0.0,678.1737264,73.09,140.11,0.4987443201510118,760.1426123529411,14.705882352941176,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,50.0,20.0,4.0,0.0,15.0,15.0,0.0,16.0,24.0,12.0,4.0,4.0,0.0,0.0,8.0,8.0,4.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115.0,24.0,1,1,6.21726,0.307,180.0,1.22,3.0,4.0,0.0,0.0,0.0,710.1940679200001,73.09,140.11,0.3313096071559441,760.1426123529411,58.8235294117647,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,54.0,14.0,4.0,0.0,21.0,21.0,0.0,10.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,25.999999999999996,16.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115.0,24.0,1,1,6.21726,0.307,180.0,1.22,3.0,4.0,0.0,0.0,0.0,710.1940679200001,73.09,140.11,0.3313096071559441,760.1426123529411,58.8235294117647,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,54.0,14.0,4.0,0.0,21.0,21.0,0.0,10.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,25.999999999999996,16.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115.0,24.0,1,1,5.8638,1.165,175.0,1.2,3.0,4.0,0.0,0.0,0.0,710.1940679200001,73.09,140.11,0.3313096071559441,760.1426123529411,58.8235294117647,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,54.0,14.0,4.0,0.0,21.0,21.0,0.0,10.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,25.999999999999996,16.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115.0,24.0,1,1,6.21726,0.307,180.0,1.22,3.0,4.0,0.0,0.0,0.0,760.209717984,73.09,140.11,0.3288566221739088,760.1426123529411,58.8235294117647,50.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,58.0,14.0,4.0,0.0,24.000000000000004,22.999999999999996,0.0,10.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,18.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115.0,24.0,1,1,6.21726,0.307,180.0,1.22,3.0,4.0,0.0,0.0,0.0,810.225368048,73.09,140.11,0.326706485370447,760.1426123529411,58.8235294117647,54.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,62.0,14.0,4.0,0.0,26.0,26.0,0.0,10.0,16.0,8.0,4.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0,29.999999999999996,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115.0,24.0,1,1,6.21726,0.307,180.0,1.22,3.0,4.0,0.0,0.0,0.0,806.19406792,73.09,140.11,0.3283401514425529,760.1426123529411,58.8235294117647,54.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,62.0,18.0,4.0,4.0,21.0,21.0,0.0,5.999999999999999,16.0,8.0,4.0,4.0,0.0,0.0,8.0,8.0,4.0,0.0,26.0,16.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,48.0,1,1,8.993822,-0.7,155.0,1.69,2.0,1.2000000000000002,1.2,0.0,0.0,216.468929656,34.164945813676056,,1.25,660.31569685,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.8000000000000003,0.0,16.0,3.8,1.6,0.0,6.8,4.8,0.0,2.2,7.2,4.4,1.2000000000000002,1.2000000000000002,0.0,0.0,2.8000000000000003,0.0,1.6,0.0,8.4,3.2,0.0,0.0,0.0,0.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1957007,0.42143851,0.38286079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,48.0,1,1,8.993822,-0.7,155.0,1.69,2.0,1.2000000000000002,1.2,0.0,0.0,216.468929656,34.164945813676056,,1.25,660.31569685,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.8000000000000003,0.0,16.0,3.8,1.6,0.0,6.8,4.8,0.0,2.2,7.2,4.4,1.2000000000000002,1.2000000000000002,0.0,0.0,2.8000000000000003,0.0,1.6,0.0,8.4,3.2,0.0,0.0,0.0,0.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1957007,0.42143851,0.38286079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,72.0,1,1,6.1077,0.312,175.0,1.24,3.0,2.0,1.0,0.0,0.0,319.084457896,54.21760421815564,,0.3,1437.3246683999998,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,24.0,6.0,2.0,0.0,9.000000000000002,9.000000000000002,0.0,4.0,9.000000000000002,5.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61277717,0.38722283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,72.0,1,1,6.25416,-0.02,175.0,1.1,3.0,2.0,1.0,0.0,0.0,319.084457896,47.26501625389886,,0.3,1545.2083971999998,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,24.0,6.0,2.0,0.0,9.000000000000002,9.000000000000002,0.0,4.0,9.000000000000002,5.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41814504,0.36018762,0.22166735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,72.0,1,1,5.425871,0.34,175.0,1.0,3.0,2.0,1.0,0.0,0.0,319.084457896,47.26501625389886,,0.3,1545.2083971999998,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,24.0,6.0,2.0,0.0,9.000000000000002,9.000000000000002,0.0,4.0,9.000000000000002,5.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41814504,0.36018762,0.22166735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,72.0,1,1,9.394199,-0.6,135.0,1.65,2.0,2.0,0.0,0.0,0.0,156.00587322799998,53.94620999333905,,0.5,401.314105375,0.0,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,11.0,4.0,2.0,0.0,3.0000000000000004,2.0,0.0,2.0,10.0,5.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0000000000000004,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40250343,0.0,0.0,0.59749657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,72.0,1,1,9.394199,-0.6,135.0,1.65,2.0,2.0,0.0,0.0,0.0,156.00587322799998,53.94620999333905,,0.5,401.314105375,0.0,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,11.0,4.0,2.0,0.0,3.0000000000000004,2.0,0.0,2.0,10.0,5.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0000000000000004,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40250343,0.0,0.0,0.59749657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,72.0,1,1,9.394199,-0.6,135.0,1.65,2.0,2.0,0.0,0.0,0.0,156.00587322799998,44.53749109709696,,0.1,107.34619043,0.0,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,11.0,4.0,2.0,0.0,3.0000000000000004,2.0,0.0,2.0,10.0,5.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0000000000000004,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48152335,0.51847665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,96.0,1,1,9.394199,-0.6,135.0,1.65,2.0,1.3377483443708609,0.662251655629139,0.0,0.0,182.0432655026755,52.1131305098794,,1.4950495049504953,1446.6679570297028,0.0,8.662251655629138,0.0,0.0,0.0,0.0,0.0,0.0,1.3311258278145697,0.662251655629139,2.6754966887417218,0.0,13.331125827814567,4.00662251655629,1.6688741721854303,0.0,3.993377483443709,3.993377483443709,0.0,2.0,7.344370860927151,4.66887417218543,2.6754966887417218,2.006622516556291,0.0,0.0,3.344370860927152,0.662251655629139,1.3377483443708609,0.0,5.317880794701987,2.66887417218543,0.0,0.0,0.0,0.0,1.3311258278145697,0.0,0.0,0.0,0.0,0.0,0.0,0.61908717,0.38091283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
